site,date,non.salad,salad,salad.ratio,Total.meals,Product.source,Florida,FTS,Other.Source,FTS.Florida,FTS.Start,White,Black,Hispanic,Asian,Other,Asian.Other,Total,Offerd.BC,Offered.Salad,Offered.Mexican,Offered.Pizza,Offered.Sandwich,Offered.HB,Offered.Italian,Offered.Other,Mandarin,Chef ,Taco,Chicken.Chop,Fajita,Chicken.Tender,Salad.LO ,Chicken.Smacker,Total Students,Free Lunch,Reduced Lunch,Free,Reduced,Paid
Williams,9/16/2015,454,2,0.0044,456,1,0,0,1,0,0,11,73.1,2.8,9.2,3.7,12.9,99.8,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,628,435,3,0.692675159,0.00477707,0.302547771
Glen,9/17/2015,130,1,0.0076,131,1,0,0,1,0,0,55.7,25,8.7,2,7.9,9.9,99.3,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,499,244,21,0.488977956,0.042084168,0.468937876
Idylwild ,9/17/2015,479,0,0,479,1,0,0,1,0,0,22.4,54,12.4,4.7,5.4,10.1,98.9,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,803,575,12,0.716064757,0.01494396,0.268991283
Meadowbrook,9/17/2015,232,6,0.0252,238,1,0,0,1,0,0,54.7,20.2,10.4,5.8,8.6,14.4,99.7,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,810,256,35,0.316049383,0.043209877,0.640740741
Williams,9/17/2015,380,32,0.0777,412,1,0,0,1,0,0,11,73.1,2.8,9.2,3.7,12.9,99.8,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,628,435,3,0.692675159,0.00477707,0.302547771
Finley,9/18/2015,367,7,0.0187,374,1,0,0,1,0,0,36.6,26.4,19.9,11.9,4.9,16.8,99.7,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,650,246,3,0.378461538,0.004615385,0.616923077
Foster,9/18/2015,391,10,0.0249,401,1,0,0,1,0,0,32.1,42.7,9.1,6.9,9,15.9,99.8,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,529,280,12,0.529300567,0.02268431,0.448015123
Glen,9/18/2015,200,19,0.0868,219,1,0,0,1,0,0,55.7,25,8.7,2,7.9,9.9,99.3,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1,0,499,244,21,0.488977956,0.042084168,0.468937876
Idylwild ,9/18/2015,466,97,0.1723,563,1,0,0,1,0,0,22.4,54,12.4,4.7,5.4,10.1,98.9,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,803,575,12,0.716064757,0.01494396,0.268991283
Lake.Forest ,9/18/2015,350,5,0.0141,355,1,0,0,1,0,0,14.7,76.7,2.7,0,4.9,4.9,99,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,352,312,1,0.886363636,0.002840909,0.110795455
Littlewood ,9/18/2015,538,34,0.0594,572,1,0,0,1,0,0,41.1,32.5,13.6,4.4,8.3,12.7,99.9,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,720,333,13,0.4625,0.018055556,0.519444444
Meadowbrook,9/18/2015,393,4,0.0101,397,1,0,0,1,0,0,54.7,20.2,10.4,5.8,8.6,14.4,99.7,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,810,256,35,0.316049383,0.043209877,0.640740741
Metcalfe,9/18/2015,268,20,0.0694,288,1,0,0,1,0,0,7.3,88.3,0,0,0,0,95.6,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,316,262,2,0.829113924,0.006329114,0.164556962
Newberry,9/18/2015,422,25,0.0559,447,1,0,0,1,0,0,61.5,16.7,12,0,8.2,8.2,98.4,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,609,261,11,0.428571429,0.018062397,0.553366174
Norton,9/18/2015,470,29,0.0581,499,1,0,0,1,0,0,48.4,27.2,8.6,5.3,10.1,15.4,99.6,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,673,0,0,0,0,1
Rawlings,9/18/2015,315,10,0.0308,325,1,0,0,1,0,0,0,91.3,3.8,0,4.1,4.1,99.2,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,264,229,0,0.867424242,0,0.132575758
Terwilliger,9/18/2015,499,30,0.0567,529,1,0,0,1,0,0,21.8,53.9,12.5,0,10.8,10.8,99,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,680,496,11,0.729411765,0.016176471,0.254411765
Williams,9/18/2015,422,30,0.0664,452,1,0,0,1,0,0,11,73.1,2.8,9.2,3.7,12.9,99.8,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,628,435,3,0.692675159,0.00477707,0.302547771
Finley,9/21/2015,284,11,0.0373,295,1,0,0,1,0,0,36.6,26.4,19.9,11.9,4.9,16.8,99.7,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,650,246,3,0.378461538,0.004615385,0.616923077
Foster,9/21/2015,367,15,0.0393,382,1,0,0,1,0,0,32.1,42.7,9.1,6.9,9,15.9,99.8,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,529,280,12,0.529300567,0.02268431,0.448015123
Glen,9/21/2015,153,7,0.0438,160,1,0,0,1,0,0,55.7,25,8.7,2,7.9,9.9,99.3,1,1,1,0,1,1,0,1,0,0,0,0,1,0,0,0,499,244,21,0.488977956,0.042084168,0.468937876
Idylwild ,9/21/2015,492,147,0.23,639,1,0,0,1,0,0,22.4,54,12.4,4.7,5.4,10.1,98.9,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,803,575,12,0.716064757,0.01494396,0.268991283
Lake.Forest ,9/21/2015,333,7,0.0206,340,1,0,0,1,0,0,14.7,76.7,2.7,0,4.9,4.9,99,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,352,312,1,0.886363636,0.002840909,0.110795455
Littlewood ,9/21/2015,509,40,0.0729,549,1,0,0,1,0,0,41.1,32.5,13.6,4.4,8.3,12.7,99.9,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,720,333,13,0.4625,0.018055556,0.519444444
Meadowbrook,9/21/2015,202,9,0.0427,211,1,0,0,1,0,0,54.7,20.2,10.4,5.8,8.6,14.4,99.7,0,1,1,1,0,0,0,1,0,0,0,0,1,0,1,0,810,256,35,0.316049383,0.043209877,0.640740741
Metcalfe,9/21/2015,260,20,0.0714,280,1,0,0,1,0,0,7.3,88.3,0,0,0,0,95.6,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,316,262,2,0.829113924,0.006329114,0.164556962
Newberry,9/21/2015,357,20,0.0531,377,1,0,0,1,0,0,61.5,16.7,12,0,8.2,8.2,98.4,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,609,261,11,0.428571429,0.018062397,0.553366174
Rawlings,9/21/2015,323,17,0.05,340,1,0,0,1,0,0,0,91.3,3.8,0,4.1,4.1,99.2,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,264,229,0,0.867424242,0,0.132575758
Terwilliger,9/21/2015,497,30,0.0569,527,1,0,0,1,0,0,21.8,53.9,12.5,0,10.8,10.8,99,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,680,496,11,0.729411765,0.016176471,0.254411765
Williams,9/21/2015,291,5,0.0169,296,1,0,0,1,0,0,11,73.1,2.8,9.2,3.7,12.9,99.8,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,628,435,3,0.692675159,0.00477707,0.302547771
Finley,9/22/2015,258,4,0.0153,262,1,0,0,1,0,0,36.6,26.4,19.9,11.9,4.9,16.8,99.7,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,650,246,3,0.378461538,0.004615385,0.616923077
Foster,9/22/2015,345,38,0.0992,383,1,0,0,1,0,0,32.1,42.7,9.1,6.9,9,15.9,99.8,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,529,280,12,0.529300567,0.02268431,0.448015123
Glen,9/22/2015,153,18,0.1053,171,1,0,0,1,0,0,55.7,25,8.7,2,7.9,9.9,99.3,1,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,499,244,21,0.488977956,0.042084168,0.468937876
Idylwild ,9/22/2015,567,73,0.1141,640,1,0,0,1,0,0,22.4,54,12.4,4.7,5.4,10.1,98.9,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,803,575,12,0.716064757,0.01494396,0.268991283
Lake.Forest ,9/22/2015,320,18,0.0533,338,1,0,0,1,0,0,14.7,76.7,2.7,0,4.9,4.9,99,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,352,312,1,0.886363636,0.002840909,0.110795455
Littlewood ,9/22/2015,462,52,0.1012,514,1,0,0,1,0,0,41.1,32.5,13.6,4.4,8.3,12.7,99.9,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,720,333,13,0.4625,0.018055556,0.519444444
Meadowbrook,9/22/2015,230,6,0.0254,236,1,0,0,1,0,0,54.7,20.2,10.4,5.8,8.6,14.4,99.7,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,810,256,35,0.316049383,0.043209877,0.640740741
Metcalfe,9/22/2015,271,20,0.0687,291,1,0,0,1,0,0,7.3,88.3,0,0,0,0,95.6,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,316,262,2,0.829113924,0.006329114,0.164556962
Newberry,9/22/2015,355,29,0.0755,384,1,0,0,1,0,0,61.5,16.7,12,0,8.2,8.2,98.4,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,609,261,11,0.428571429,0.018062397,0.553366174
Norton,9/22/2015,416,37,0.0817,453,1,0,0,1,0,0,48.4,27.2,8.6,5.3,10.1,15.4,99.6,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,673,0,0,0,0,1
Rawlings,9/22/2015,292,23,0.073,315,1,0,0,1,0,0,0,91.3,3.8,0,4.1,4.1,99.2,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,264,229,0,0.867424242,0,0.132575758
Terwilliger,9/22/2015,507,30,0.0559,537,1,0,0,1,0,0,21.8,53.9,12.5,0,10.8,10.8,99,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,680,496,11,0.729411765,0.016176471,0.254411765
Williams,9/22/2015,353,25,0.0661,378,1,0,0,1,0,0,11,73.1,2.8,9.2,3.7,12.9,99.8,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,628,435,3,0.692675159,0.00477707,0.302547771
Finley,9/23/2015,321,8,0.0243,329,1,0,0,1,0,0,36.6,26.4,19.9,11.9,4.9,16.8,99.7,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,650,246,3,0.378461538,0.004615385,0.616923077
Foster,9/23/2015,365,23,0.0593,388,1,0,0,1,0,0,32.1,42.7,9.1,6.9,9,15.9,99.8,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,529,280,12,0.529300567,0.02268431,0.448015123
Glen,9/23/2015,147,14,0.087,161,1,0,0,1,0,0,55.7,25,8.7,2,7.9,9.9,99.3,1,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,499,244,21,0.488977956,0.042084168,0.468937876
Idylwild ,9/23/2015,493,165,0.2508,658,1,0,0,1,0,0,22.4,54,12.4,4.7,5.4,10.1,98.9,0,1,0,1,1,0,1,0,0,0,1,0,0,0,1,0,803,575,12,0.716064757,0.01494396,0.268991283
Lake.Forest ,9/23/2015,325,9,0.0269,334,1,0,0,1,0,0,14.7,76.7,2.7,0,4.9,4.9,99,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,352,312,1,0.886363636,0.002840909,0.110795455
Littlewood ,9/23/2015,439,56,0.1131,495,1,0,0,1,0,0,41.1,32.5,13.6,4.4,8.3,12.7,99.9,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,720,333,13,0.4625,0.018055556,0.519444444
Meadowbrook,9/23/2015,213,11,0.0491,224,1,0,0,1,0,0,54.7,20.2,10.4,5.8,8.6,14.4,99.7,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,810,256,35,0.316049383,0.043209877,0.640740741
Metcalfe,9/23/2015,260,20,0.0714,280,1,0,0,1,0,0,7.3,88.3,0,0,0,0,95.6,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,316,262,2,0.829113924,0.006329114,0.164556962
Newberry,9/23/2015,333,28,0.0776,361,1,0,0,1,0,0,61.5,16.7,12,0,8.2,8.2,98.4,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,609,261,11,0.428571429,0.018062397,0.553366174
Norton,9/23/2015,394,57,0.1264,451,1,0,0,1,0,0,48.4,27.2,8.6,5.3,10.1,15.4,99.6,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,673,0,0,0,0,1
Rawlings,9/23/2015,291,21,0.0673,312,1,0,0,1,0,0,0,91.3,3.8,0,4.1,4.1,99.2,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,264,229,0,0.867424242,0,0.132575758
Williams,9/23/2015,321,35,0.0983,356,1,0,0,1,0,0,11,73.1,2.8,9.2,3.7,12.9,99.8,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,628,435,3,0.692675159,0.00477707,0.302547771
Idylwild ,9/24/2015,520,0,0,520,1,0,0,1,0,0,22.4,54,12.4,4.7,5.4,10.1,98.9,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,803,575,12,0.716064757,0.01494396,0.268991283
Lake.Forest ,9/24/2015,355,0,0,355,1,0,0,1,0,0,14.7,76.7,2.7,0,4.9,4.9,99,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,352,312,1,0.886363636,0.002840909,0.110795455
Meadowbrook,9/24/2015,258,7,0.0264,265,1,0,0,1,0,0,54.7,20.2,10.4,5.8,8.6,14.4,99.7,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,810,256,35,0.316049383,0.043209877,0.640740741
Finley,9/25/2015,316,36,0.1023,352,1,0,0,1,0,0,36.6,26.4,19.9,11.9,4.9,16.8,99.7,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,650,246,3,0.378461538,0.004615385,0.616923077
Foster,9/25/2015,414,10,0.02358,424,1,0,0,1,0,0,32.1,42.7,9.1,6.9,9,15.9,99.8,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,529,280,12,0.529300567,0.02268431,0.448015123
Glen,9/25/2015,206,17,0.0762,223,1,0,0,1,0,0,55.7,25,8.7,2,7.9,9.9,99.3,0,1,0,1,1,0,1,0,0,0,0,0,0,1,1,0,499,244,21,0.488977956,0.042084168,0.468937876
Idylwild ,9/25/2015,539,120,0.1821,659,1,0,0,1,0,0,22.4,54,12.4,4.7,5.4,10.1,98.9,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,803,575,12,0.716064757,0.01494396,0.268991283
Lake.Forest ,9/25/2015,355,3,0.0084,358,1,0,0,1,0,0,14.7,76.7,2.7,0,4.9,4.9,99,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,352,312,1,0.886363636,0.002840909,0.110795455
Littlewood ,9/25/2015,536,39,0.0678,575,1,0,0,1,0,0,41.1,32.5,13.6,4.4,8.3,12.7,99.9,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,720,333,13,0.4625,0.018055556,0.519444444
Meadowbrook,9/25/2015,385,3,0.0077,388,1,0,0,1,0,0,54.7,20.2,10.4,5.8,8.6,14.4,99.7,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1,0,810,256,35,0.316049383,0.043209877,0.640740741
Metcalfe,9/25/2015,260,20,0.0714,280,1,0,0,1,0,0,7.3,88.3,0,0,0,0,95.6,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,316,262,2,0.829113924,0.006329114,0.164556962
Newberry,9/25/2015,442,4,0.009,446,1,0,0,1,0,0,61.5,16.7,12,0,8.2,8.2,98.4,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,609,261,11,0.428571429,0.018062397,0.553366174
Norton,9/25/2015,500,28,0.053,528,1,0,0,1,0,0,48.4,27.2,8.6,5.3,10.1,15.4,99.6,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,673,0,0,0,0,1
Rawlings,9/25/2015,320,16,0.0476,336,1,0,0,1,0,0,0,91.3,3.8,0,4.1,4.1,99.2,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,264,229,0,0.867424242,0,0.132575758
Terwilliger,9/25/2015,514,25,0.0464,539,1,0,0,1,0,0,21.8,53.9,12.5,0,10.8,10.8,99,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,680,496,11,0.729411765,0.016176471,0.254411765
Williams,9/25/2015,432,12,0.027,444,1,0,0,1,0,0,11,73.1,2.8,9.2,3.7,12.9,99.8,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,628,435,3,0.692675159,0.00477707,0.302547771
Finley,9/28/2015,291,6,0.0202,297,1,0,0,1,0,0,36.6,26.4,19.9,11.9,4.9,16.8,99.7,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,650,246,3,0.378461538,0.004615385,0.616923077
Foster,9/28/2015,337,28,0.0767,365,1,0,0,1,0,0,32.1,42.7,9.1,6.9,9,15.9,99.8,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,529,280,12,0.529300567,0.02268431,0.448015123
Glen,9/28/2015,176,5,0.0276,181,1,0,0,1,0,0,55.7,25,8.7,2,7.9,9.9,99.3,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,499,244,21,0.488977956,0.042084168,0.468937876
Idylwild ,9/28/2015,552,94,0.1455,646,1,0,0,1,0,0,22.4,54,12.4,4.7,5.4,10.1,98.9,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,803,575,12,0.716064757,0.01494396,0.268991283
Lake.Forest ,9/28/2015,324,2,0.0061,326,1,0,0,1,0,0,14.7,76.7,2.7,0,4.9,4.9,99,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,352,312,1,0.886363636,0.002840909,0.110795455
Littlewood ,9/28/2015,506,33,0.0612,539,1,0,0,1,0,0,41.1,32.5,13.6,4.4,8.3,12.7,99.9,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,720,333,13,0.4625,0.018055556,0.519444444
Meadowbrook,9/28/2015,259,3,0.0115,262,1,0,0,1,0,0,54.7,20.2,10.4,5.8,8.6,14.4,99.7,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,810,256,35,0.316049383,0.043209877,0.640740741
Metcalfe,9/28/2015,275,10,0.0351,285,1,0,0,1,0,0,7.3,88.3,0,0,0,0,95.6,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,316,262,2,0.829113924,0.006329114,0.164556962
Newberry,9/28/2015,344,43,0.1111,387,1,0,0,1,0,0,61.5,16.7,12,0,8.2,8.2,98.4,0,1,1,1,0,1,0,1,0,1,0,0,0,0,1,0,609,261,11,0.428571429,0.018062397,0.553366174
Norton,9/28/2015,463,18,0.0374,481,1,0,0,1,0,0,48.4,27.2,8.6,5.3,10.1,15.4,99.6,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,673,0,0,0,0,1
Rawlings,9/28/2015,305,21,0.0644,326,1,0,0,1,0,0,0,91.3,3.8,0,4.1,4.1,99.2,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,264,229,0,0.867424242,0,0.132575758
Williams,9/28/2015,402,1,0.0025,403,1,0,0,1,0,0,11,73.1,2.8,9.2,3.7,12.9,99.8,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,628,435,3,0.692675159,0.00477707,0.302547771
Finley,9/29/2015,291,1,0.0034,292,1,0,0,1,0,0,36.6,26.4,19.9,11.9,4.9,16.8,99.7,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,650,246,3,0.378461538,0.004615385,0.616923077
Foster,9/29/2015,380,28,0.0686,408,1,0,0,1,0,0,32.1,42.7,9.1,6.9,9,15.9,99.8,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,529,280,12,0.529300567,0.02268431,0.448015123
Glen,9/29/2015,164,16,0.0889,180,1,0,0,1,0,0,55.7,25,8.7,2,7.9,9.9,99.3,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,499,244,21,0.488977956,0.042084168,0.468937876
Idylwild ,9/29/2015,518,134,0.2055,652,1,0,0,1,0,0,22.4,54,12.4,4.7,5.4,10.1,98.9,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,803,575,12,0.716064757,0.01494396,0.268991283
Lake.Forest ,9/29/2015,341,13,0.0367,354,1,0,0,1,0,0,14.7,76.7,2.7,0,4.9,4.9,99,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,352,312,1,0.886363636,0.002840909,0.110795455
Littlewood ,9/29/2015,501,31,0.0583,532,1,0,0,1,0,0,41.1,32.5,13.6,4.4,8.3,12.7,99.9,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,720,333,13,0.4625,0.018055556,0.519444444
Meadowbrook,9/29/2015,288,1,0.0035,289,1,0,0,1,0,0,54.7,20.2,10.4,5.8,8.6,14.4,99.7,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,810,256,35,0.316049383,0.043209877,0.640740741
Metcalfe,9/29/2015,279,20,0.0669,299,1,0,0,1,0,0,7.3,88.3,0,0,0,0,95.6,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,316,262,2,0.829113924,0.006329114,0.164556962
Newberry,9/29/2015,303,8,0.0257,311,1,0,0,1,0,0,61.5,16.7,12,0,8.2,8.2,98.4,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,609,261,11,0.428571429,0.018062397,0.553366174
Norton,9/29/2015,447,22,0.0469,469,1,0,0,1,0,0,48.4,27.2,8.6,5.3,10.1,15.4,99.6,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,673,0,0,0,0,1
Rawlings,9/29/2015,309,30,0.0885,339,1,0,0,1,0,0,0,91.3,3.8,0,4.1,4.1,99.2,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,264,229,0,0.867424242,0,0.132575758
Terwilliger,9/29/2015,494,30,0.0573,524,1,0,0,1,0,0,21.8,53.9,12.5,0,10.8,10.8,99,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,680,496,11,0.729411765,0.016176471,0.254411765
Williams,9/29/2015,374,27,0.0673,401,1,0,0,1,0,0,11,73.1,2.8,9.2,3.7,12.9,99.8,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,628,435,3,0.692675159,0.00477707,0.302547771
Finley,9/30/2015,312,14,0.0429,326,1,0,0,1,0,0,36.6,26.4,19.9,11.9,4.9,16.8,99.7,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,650,246,3,0.378461538,0.004615385,0.616923077
Foster,9/30/2015,362,25,0.0646,387,1,0,0,1,0,0,32.1,42.7,9.1,6.9,9,15.9,99.8,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,529,280,12,0.529300567,0.02268431,0.448015123
Glen,9/30/2015,168,11,0.0615,179,1,0,0,1,0,0,55.7,25,8.7,2,7.9,9.9,99.3,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,499,244,21,0.488977956,0.042084168,0.468937876
Idylwild ,9/30/2015,592,64,0.0976,656,1,0,0,1,0,0,22.4,54,12.4,4.7,5.4,10.1,98.9,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,803,575,12,0.716064757,0.01494396,0.268991283
Lake.Forest ,9/30/2015,337,4,0.0117,341,1,0,0,1,0,0,14.7,76.7,2.7,0,4.9,4.9,99,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,352,312,1,0.886363636,0.002840909,0.110795455
Littlewood ,9/30/2015,503,35,0.0651,538,1,0,0,1,0,0,41.1,32.5,13.6,4.4,8.3,12.7,99.9,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,720,333,13,0.4625,0.018055556,0.519444444
Meadowbrook,9/30/2015,285,11,0.0372,296,1,0,0,1,0,0,54.7,20.2,10.4,5.8,8.6,14.4,99.7,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,810,256,35,0.316049383,0.043209877,0.640740741
Metcalfe,9/30/2015,265,20,0.0702,285,1,0,0,1,0,0,7.3,88.3,0,0,0,0,95.6,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,316,262,2,0.829113924,0.006329114,0.164556962
Newberry,9/30/2015,365,26,0.0665,391,1,0,0,1,0,0,61.5,16.7,12,0,8.2,8.2,98.4,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,609,261,11,0.428571429,0.018062397,0.553366174
Norton,9/30/2015,449,33,0.0685,482,1,0,0,1,0,0,48.4,27.2,8.6,5.3,10.1,15.4,99.6,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,673,0,0,0,0,1
